v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,1,954.0,17496,2828,14668,0.0,0.0,30,263.3382880477799,954.0,10,18,False,{},{},{},{},0.0,0.0,996.0,498.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,0,962.4420381029943,17496,2828,14668,0.0,0.0,12,515.4420381029943,447.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,1,985.0,17496,2828,14668,0.0,0.0,31,1046.898049250677,985.0,9,20,False,{},{},{},{},0.0,0.0,980.0,490.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0,1008.5663810703122,17496,2828,14668,0.0,0.0,27,140.56638107031222,868.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,1011.4443974466299,17496,2828,14668,0.0,0.0,22,290.4443974466298,721.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,1,1013.0,17496,2828,14668,0.0,0.0,32,982.6326009377933,1013.0,8,13,False,{},{},{},{},0.0,0.0,830.0,415.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,0,1033.513501835736,17496,2828,14668,0.0,0.0,25,219.51350183573592,814.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,1038.4387132813886,17496,2828,14668,0.0,0.0,18,438.4387132813886,600.0,6,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,1,1049.0,17496,2828,14668,0.0,0.0,33,897.8141498092632,1049.0,9,23,False,{},{},{},{},0.0,0.0,980.0,490.0,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,1,1078.0,17496,2828,14668,0.0,0.0,34,277.79920506089843,1078.0,8,11,False,{},{},{},{},0.0,0.0,896.0,448.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,1,1114.0,17496,2828,14668,0.0,0.0,35,105.44076629047392,1114.0,7,12,False,{},{},{},{},0.0,0.0,856.0,428.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,1117.2605298888807,17496,2828,14668,0.0,0.0,28,226.26052988888063,891.0,7,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59,1,1148.0,17496,2828,14668,0.0,0.0,36,509.2490884323171,1148.0,8,12,False,{},{},{},{},0.0,0.0,898.0,449.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,1,1168.0,17496,2828,14668,0.0,0.0,37,279.44363544613395,1168.0,7,7,False,{},{},{},{},0.0,0.0,772.0,386.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,0,1174.970221591301,17496,2828,14668,0.0,0.0,3,1039.970221591301,135.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,1,1199.0,17496,2828,14668,0.0,0.0,38,352.4146465268858,1199.0,6,12,False,{},{},{},{},0.0,0.0,658.0,329.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,0,1217.3382880477798,17496,2828,14668,0.0,0.0,30,263.3382880477799,954.0,10,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,0,1219.440766290474,17496,2828,14668,0.0,0.0,35,105.44076629047392,1114.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,1,1234.0,17496,2828,14668,0.0,0.0,39,526.4155497029448,1234.0,7,10,False,{},{},{},{},0.0,0.0,744.0,372.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,1,1271.0,17496,2828,14668,0.0,0.0,40,1406.2183833960862,1271.0,7,9,False,{},{},{},{},0.0,0.0,722.0,361.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,0,1294.4893419792497,17496,2828,14668,0.0,0.0,23,550.4893419792496,744.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,1,1312.0,17496,2828,14668,0.0,0.0,41,825.7807065489644,1312.0,7,11,False,{},{},{},{},0.0,0.0,820.0,410.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,0,1314.7746054371978,17496,2828,14668,0.0,0.0,6,1097.7746054371978,217.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,1,1352.0,17496,2828,14668,0.0,0.0,42,65.7476666854208,1352.0,9,12,False,{},{},{},{},0.0,0.0,1082.0,541.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,0,1355.6216388996422,17496,2828,14668,0.0,0.0,29,430.6216388996423,925.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,72,0,1355.7992050608984,17496,2828,14668,0.0,0.0,34,277.79920506089843,1078.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,73,1,1385.0,17496,2828,14668,0.0,0.0,43,1190.0690833797198,1385.0,6,9,False,{},{},{},{},0.0,0.0,608.0,304.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,0,1417.7476666854209,17496,2828,14668,0.0,0.0,42,65.7476666854208,1352.0,9,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,1,1422.0,17496,2828,14668,0.0,0.0,44,565.1557189446125,1422.0,10,27,False,{},{},{},{},0.0,0.0,1048.0,524.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,0,1424.2389574334763,17496,2828,14668,0.0,0.0,26,579.2389574334763,845.0,9,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,77,0,1447.443635446134,17496,2828,14668,0.0,0.0,37,279.44363544613395,1168.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,1,1457.0,17496,2828,14668,0.0,0.0,45,192.40876832824677,1457.0,8,11,False,{},{},{},{},0.0,0.0,796.0,398.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,79,1,1484.0,17496,2828,14668,0.0,0.0,46,654.6536759961137,1484.0,9,20,False,{},{},{},{},0.0,0.0,1062.0,531.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,1,1516.0,17496,2828,14668,0.0,0.0,47,322.14414668348286,1516.0,9,20,False,{},{},{},{},0.0,0.0,884.0,442.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,81,1,1546.0,17496,2828,14668,0.0,0.0,48,411.6650229571929,1546.0,6,5,False,{},{},{},{},0.0,0.0,634.0,317.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,0,1551.414646526886,17496,2828,14668,0.0,0.0,38,352.4146465268858,1199.0,6,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,83,1,1586.0,17496,2828,14668,0.0,0.0,49,424.1112864850133,1586.0,8,14,False,{},{},{},{},0.0,0.0,816.0,408.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,0,1588.7594210773107,17496,2828,14668,0.0,0.0,20,922.7594210773107,666.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,85,1,1623.0,17496,2828,14668,0.0,0.0,50,82.13626204074279,1623.0,8,13,False,{},{},{},{},0.0,0.0,1086.0,543.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,1649.4087683282469,17496,2828,14668,0.0,0.0,45,192.40876832824677,1457.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,87,0,1657.249088432317,17496,2828,14668,0.0,0.0,36,509.2490884323171,1148.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,1,1660.0,17496,2828,14668,0.0,0.0,51,224.69448412877023,1660.0,7,9,False,{},{},{},{},0.0,0.0,704.0,352.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,1,1686.0,17496,2828,14668,0.0,0.0,52,286.1154105525816,1686.0,8,11,False,{},{},{},{},0.0,0.0,1068.0,534.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,0,1705.1362620407428,17496,2828,14668,0.0,0.0,50,82.13626204074279,1623.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,91,1,1713.0,17496,2828,14668,0.0,0.0,53,29.72911009720399,1713.0,9,19,False,{},{},{},{},0.0,0.0,1104.0,552.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,92,0,1742.729110097204,17496,2828,14668,0.0,0.0,53,29.72911009720399,1713.0,9,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,93,1,1747.0,17496,2828,14668,0.0,0.0,54,643.1928593238326,1747.0,6,9,False,{},{},{},{},0.0,0.0,656.0,328.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,0,1760.4155497029446,17496,2828,14668,0.0,0.0,39,526.4155497029448,1234.0,7,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,1,1791.0,17496,2828,14668,0.0,0.0,55,197.85995066389674,1791.0,10,19,False,{},{},{},{},0.0,0.0,1148.0,574.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
